mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgb__colsample_bytree,param_xgb__learning_rate,param_xgb__max_depth,param_xgb__n_estimators,param_xgb__scale_pos_weight,param_xgb__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
4.593936252593994,0.12215324523512844,0.07741823196411132,0.0026241741190269814,0.8,0.01,8,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9357514950166114,0.9347955703211518,0.9405444075304541,0.9280518408913954,0.9375694906977188,0.9353425608914663,0.004138585476698043,46
1.1289748191833495,0.016976111579147364,0.027729558944702148,0.002825507979650576,0.8,0.05,4,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9333944629014397,0.9324491694352159,0.9373975636766335,0.9275954013942233,0.934254765028935,0.9330182724872895,0.003180567041588734,50
0.8452629089355469,0.018782344793766868,0.02461729049682617,0.0017438923114336397,0.8,0.05,4,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9313189368770765,0.9305532668881508,0.9361410852713179,0.9245724868020297,0.9329000703271343,0.9310971692331418,0.0037843898538743263,54
1.7218385219573975,0.045703127049904625,0.03545737266540527,0.000617249244759364,0.8,0.05,4,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9379822812846069,0.9367570321151718,0.9437904761904761,0.9316834153373421,0.9381138945057537,0.9376654198866701,0.0038581703468314153,39
1.3122307300567626,0.024130025993653503,0.039316558837890626,0.005149720679742376,0.8,0.05,4,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9362622369878185,0.9347991140642303,0.9402737541528239,0.9286039997394308,0.9377389937148725,0.9355356197318352,0.003909540731459159,45
1.6794333934783936,0.03514928616562904,0.03533062934875488,0.0019487961687831732,0.8,0.05,6,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9398254706533776,0.9392571428571429,0.9467433001107419,0.9332623414814432,0.9427819854409095,0.9403740481087229,0.004438250082610849,27
1.4233395099639892,0.04601173773454249,0.032455968856811526,0.0009320297126961748,0.8,0.05,6,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.938165227021041,0.937581838316722,0.9437829457364341,0.9309189899658645,0.9396662319412814,0.9380230465962687,0.004160745048907963,37
2.6993955612182616,0.07335814641425452,0.052586698532104494,0.0018145986311842147,0.8,0.05,6,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9427472868217054,0.9411503875968993,0.9498879291251385,0.9350960760827033,0.9446733289107446,0.9427110017074382,0.004812129268703203,11
2.2372319221496584,0.06957870950318139,0.05391364097595215,0.0028209986291776977,0.8,0.05,6,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9406281284606864,0.939506976744186,0.9466972314507199,0.9318221197670651,0.9413617052579614,0.9400032323361238,0.004779590787341802,30
2.846013879776001,0.07413942122414197,0.051205778121948244,0.0011788102163857164,0.8,0.05,8,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9435105204872646,0.9409705426356588,0.9502932447397564,0.9346223539249586,0.9459030566822522,0.9430599436939782,0.005218533756187965,3
2.5435007572174073,0.06215060894802945,0.050219488143920896,0.0007321516391544983,0.8,0.05,8,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9404894795127353,0.938046068660022,0.9469802879291251,0.9323747217602434,0.9435572678683877,0.9402895651461026,0.004963096624088785,29
4.5693258285522464,0.05556632194318756,0.08966593742370606,0.008113214831807207,0.8,0.05,8,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9444292358803987,0.9420735326688814,0.9521382059800664,0.935240098254141,0.946333350615994,0.9440428846798963,0.005519005791051339,1
3.7668608665466308,0.16077659899288363,0.07839403152465821,0.003839746156904447,0.8,0.05,8,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9415565891472868,0.9388509413067553,0.9489311184939092,0.9336097672734652,0.9452494175964959,0.9416395667635825,0.0052622950648300755,19
1.107815408706665,0.020588287998664374,0.024268293380737306,0.0004658109077027407,0.8,0.1,4,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9382715393133998,0.936918715393134,0.9435933554817277,0.9305401008686974,0.9402339008693179,0.9379115223852554,0.0043157803986378735,38
0.8277321815490722,0.012887115923329136,0.024301433563232423,0.0015891335256361775,0.8,0.1,4,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9386423034330009,0.9361468438538206,0.9417235880398671,0.9304364049052622,0.9394550732806966,0.9372808427025296,0.003858785358363979,41
1.7619331359863282,0.02909279251390906,0.035498762130737306,0.002296681836742996,0.8,0.1,4,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9410613510520488,0.9395153931339978,0.9470834994462902,0.9329596733488522,0.9420793788168645,0.9405398591596107,0.004560044963235874,25
1.3263354301452637,0.034989204493224124,0.03411951065063477,0.000754445320317044,0.8,0.1,4,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9403836101882612,0.9381736434108527,0.9437218161683277,0.932012229033363,0.9412021730065228,0.9390986943614654,0.003962892792919726,33
1.6672343254089355,0.02065872015892936,0.034801292419433597,0.0018828560236150652,0.8,0.1,6,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9432708748615725,0.9404106312292358,0.9487825027685494,0.9334125676848813,0.9445860293175965,0.942092521172367,0.005109448118342504,15
1.3820623397827148,0.01328937042756984,0.03546686172485351,0.0021392404285033037,0.8,0.1,6,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9419074197120707,0.9391756367663344,0.9480527131782945,0.932507665303109,0.943201643891222,0.9409690157702062,0.005115753301964206,22
2.7210434913635253,0.05018734709863059,0.054545116424560544,0.006035373598962459,0.8,0.1,6,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9441767441860465,0.9405887043189367,0.950451827242525,0.9340001781443474,0.9444654938387316,0.9427365895461174,0.005394929902827555,10
2.223847246170044,0.05516344270117205,0.05530500411987305,0.0026347454117182263,0.8,0.1,6,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9413386489479514,0.9398542635658914,0.9489076411960133,0.9337214398494724,0.9432685588077977,0.9414181104734253,0.004923573894248462,21
2.7198987007141113,0.03833557773392746,0.05514039993286133,0.006018587998340743,0.8,0.1,8,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9436013289036544,0.9403007751937984,0.9500451827242525,0.9347415599683948,0.9457040845130965,0.9428785862606393,0.005152129830506031,8
2.3363428115844727,0.04344051022814774,0.05043177604675293,0.002684782041883438,0.8,0.1,8,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9426635658914729,0.938451827242525,0.9492274640088594,0.9345620861855263,0.9467428167280201,0.9423295520112808,0.0053392871320992324,14
4.26989483833313,0.07320254450753315,0.08775534629821777,0.008489011358855427,0.8,0.1,8,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9428930232558139,0.9399703211517164,0.9505833887043188,0.9355157345330158,0.9454794099256536,0.9428883755141036,0.00507538343810173,7
3.414795160293579,0.1469211805479464,0.07592339515686035,0.004670724505899493,0.8,0.1,8,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 0.8, 'xgb__learning_rate': 0.1, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9424697674418605,0.9392062015503876,0.9499424141749723,0.9350787934221307,0.9459334121245399,0.9425261177427782,0.005159433422227233,12
1.2720187664031983,0.018304267272539695,0.025582361221313476,0.0013720229407051892,1.0,0.01,4,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9081964562569214,0.9125125138427465,0.9103253599114065,0.9009171775022301,0.9077358518158094,0.9079374718658227,0.0038993659720458797,69
1.0169946193695067,0.019736366504885798,0.02364511489868164,0.0011670603756998113,1.0,0.01,4,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9066819490586933,0.9106405315614619,0.9082939091915836,0.898123147376337,0.9065028004557305,0.9060484675287613,0.004231961179341697,71
1.9759487628936767,0.07287798865798803,0.03566718101501465,0.0021792638035139545,1.0,0.01,4,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9169760797342192,0.919198892580288,0.9186872646733112,0.9109978432125897,0.9176002626964406,0.9166920685793697,0.0029527836169587927,65
1.538754415512085,0.03521896561636821,0.03446974754333496,0.0016508176903691604,1.0,0.01,4,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9139836101882615,0.9176048726467331,0.9164810631229235,0.9079713834592529,0.9165207611283716,0.9145123381091084,0.003479570433731115,67
2.115622901916504,0.051784175601568116,0.034218645095825194,0.0016620264564664695,1.0,0.01,6,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9237915836101882,0.9244673311184939,0.929012403100775,0.9180086209456098,0.9256083385735246,0.9241776554697182,0.0035696383352206277,61
1.9256132602691651,0.030350144433766466,0.037971782684326175,0.002802270895085943,1.0,0.01,6,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9223441860465117,0.9211698781838317,0.9267802879291251,0.9156528613660303,0.9246956811517519,0.9221285789354502,0.0037717084178702214,64
3.321784782409668,0.03456639590392692,0.05402474403381348,0.003223536560500609,1.0,0.01,6,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9305537098560355,0.9294084163898116,0.935469545957918,0.9241056333939998,0.9324903826425366,0.9304055376480603,0.0037602063302563113,56
2.9864905834198,0.03113294667677688,0.052859020233154294,0.002023766105908441,1.0,0.01,6,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9280223698781839,0.9264059800664453,0.9337388704318936,0.9216350992224132,0.9308928444024341,0.928139032800274,0.004105116169891974,60
3.7726931095123293,0.06725869301833691,0.05274620056152344,0.0030964302422156814,1.0,0.01,8,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.931287264673311,0.9318119601328904,0.9372976744186046,0.9252405281049296,0.9351056037032753,0.9321486062066022,0.004094716608555727,52
3.786220932006836,0.07258674849399174,0.05646820068359375,0.010217049664673107,1.0,0.01,8,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9292881506090809,0.9283357696567,0.9345076411960133,0.9226787060339087,0.9330773283842885,0.9295775191759981,0.004141836945905409,58
5.736156034469604,0.054079987468814573,0.08856258392333985,0.003353345463104947,1.0,0.01,8,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9370671096345516,0.935223477297896,0.9427136212624585,0.9296941367909289,0.9397287154064284,0.9368854120784527,0.0043945847946096975,42
5.3738922595977785,0.13729391486206113,0.08318629264831542,0.006990890495423084,1.0,0.01,8,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.01, 'xgb__max_depth': 8, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9345435215946843,0.9316511627906977,0.9395207087486157,0.9259726038809766,0.9363424217970686,0.9336060837624085,0.004592185870860126,48
1.2165878772735597,0.024036706423171718,0.025888681411743164,0.0031739233083218584,1.0,0.05,4,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.932543964562569,0.9327091915836102,0.9376872646733112,0.9277462923153758,0.93511247245299,0.9331598371175712,0.003292392223057916,49
0.9188998699188232,0.013814203694106767,0.02339963912963867,0.001235816218109898,1.0,0.05,4,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9308648947951272,0.9298383167220375,0.9350400885935769,0.9242613989117241,0.9326705211431194,0.9305350440331169,0.0036002372854980935,55
1.894859743118286,0.023732301683391858,0.034308004379272464,0.000702381982174819,1.0,0.05,4,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9383176079734221,0.9372425249169436,0.9435526024363233,0.9321101641099407,0.939273605344685,0.9380993009562628,0.003681547802986209,36
1.4554158687591552,0.03822736047356926,0.03602919578552246,0.0006135948741137797,1.0,0.05,4,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 4, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9353891472868217,0.9343818383167221,0.9407968992248062,0.9274970231725026,0.9364532080827902,0.9349036232167286,0.004301107594193708,47
1.8770721435546875,0.025909373688214023,0.03509111404418945,0.0009969839931232628,1.0,0.05,6,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9390427464008859,0.9394148394241417,0.9470139534883721,0.9344127462723739,0.9433168616283724,0.9406402294428291,0.004257318345412211,24
1.6110888957977294,0.019366993962105405,0.0345646858215332,0.001810905773606032,1.0,0.05,6,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9380992248062017,0.9357767441860465,0.9436493909191583,0.9305303516755539,0.9397752456464313,0.9375661914466782,0.004356019366929207,40
3.0404806613922117,0.03737048291768847,0.05259604454040527,0.0017626645766779876,1.0,0.05,6,500,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9419087486157254,0.9408854928017719,0.9498168327796236,0.9361467732164849,0.9454709901679387,0.942845767516309,0.004584424737774661,9
2.4994123458862303,0.07246438681389777,0.053976583480834964,0.002502346384102303,1.0,0.05,6,500,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 6, 'xgb__n_estimators': 500, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9399822812846067,0.9378533776301219,0.9459326688815061,0.9320352725807931,0.9414574246088248,0.9394522049971705,0.004557750193601576,32
3.1340969085693358,0.05432672322270504,0.05132646560668945,0.00311294370568519,1.0,0.05,8,300,2.7681063122923586,0.8,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 0.8}",0.9420553709856037,0.9405545957918051,0.9505572535991141,0.9352299059158548,0.946464964723431,0.9429724182031617,0.005222278171662754,5
2.818140745162964,0.07518267900759973,0.04932312965393067,0.0013844946762222737,1.0,0.05,8,300,2.7681063122923586,1.0,"{'xgb__colsample_bytree': 1.0, 'xgb__learning_rate': 0.05, 'xgb__max_depth': 8, 'xgb__n_estimators': 300, 'xgb__scale_pos_weight': 2.7681063122923586, 'xgb__subsample': 1.0}",0.9412571428571428,0.9378781838316721,0.9482600221483942,0.9314268342996114,0.9437396220946851,0.9405123610463011,0.005665365870549739,26
